i,name,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,drag
130,8c02514d1aaccc689c72eba168ba511,-0.378157377243042,-4.828165054321289,1.5551923513412476,-2.422760486602783,0.17308995127677917,5.20169734954834,2.438832998275757,2.79744553565979,-4.434319019317627,6.456625938415527,1.2032674551010132,-0.9527741074562073,1.8562660217285156,0.4001685380935669,-0.8651400208473206,1.6203513145446777,-1.5066901445388794,-2.3551368713378906,-3.63234281539917,-1.0207173824310303,0.7648109197616577,-5.951140880584717,1.7158522605895996,0.9231728911399841,-2.593682050704956,-0.6171463131904602,-0.8580474853515625,-6.99491024017334,-2.8038339614868164,-2.738105297088623,-2.315828323364258,-5.842754364013672,-2.2831900119781494,-1.207571029663086,2.174039125442505,-0.8303695917129517,4.967756271362305,-0.1767566204071045,-0.33239448070526123,-0.4779817759990692,0.12635453045368195,0.10571204125881195,-1.0825564861297607,2.3559634685516357,-1.0813499689102173,4.939100742340088,2.6524980068206787,0.5628299713134766,0.314186692237854,-1.8221218585968018,0.2795569598674774,0.13667476177215576,-3.882788896560669,2.7692973613739014,1.6012649536132812,3.655738353729248,-3.1936399936676025,4.7581868171691895,0.3801845610141754,-7.633895397186279,1.0529450178146362,-5.05276346206665,2.023838758468628,2.5273284912109375,0.415
131,8e329884cb842e932f20449572a3a77c,-2.8393166065216064,1.6710073947906494,-2.988875150680542,0.5180596709251404,-0.16626760363578796,2.14833664894104,3.191664457321167,0.6857097148895264,-0.5571355819702148,5.101319313049316,5.627665042877197,0.9256002902984619,-3.6983392238616943,-1.827240228652954,-3.532970428466797,-3.6651740074157715,1.306410789489746,-0.582705020904541,5.057394504547119,1.0104808807373047,2.9552674293518066,2.442107915878296,6.780091285705566,-0.36943042278289795,1.0144195556640625,2.543529987335205,0.03862746059894562,-4.504542350769043,1.6447452306747437,-1.266419529914856,-1.5963258743286133,-2.018263816833496,-0.7439236640930176,-5.379603385925293,-3.743882656097412,-0.07923007756471634,1.3538511991500854,0.864350438117981,0.29718202352523804,-2.876704216003418,-0.8404726386070251,-0.5348837375640869,-0.9916350841522217,2.1955926418304443,0.7772940993309021,-0.8941161036491394,-0.14611682295799255,1.8367149829864502,1.2458373308181763,0.999674916267395,-4.556110858917236,2.6488075256347656,-5.9255757331848145,1.993610143661499,0.3138118088245392,-2.1310842037200928,-3.5427372455596924,2.5460364818573,6.887357711791992,-5.837608337402344,-0.28722184896469116,-1.479952096939087,2.767324686050415,2.290250539779663,0.357
132,8f4c4f06a37e2747805e2ca90ccea506,-0.9093136787414551,-0.10955100506544113,-3.271793842315674,1.0860612392425537,1.1444233655929565,0.8555364608764648,1.2887567281723022,6.1171555519104,1.013002634048462,0.26217150688171387,-0.5436586141586304,3.2960004806518555,-0.7066807746887207,4.409338474273682,-2.8758859634399414,-1.0814974308013916,2.013988494873047,-1.3708552122116089,-0.16565635800361633,-0.8807696104049683,2.8692259788513184,2.7603068351745605,2.929323196411133,3.652243137359619,2.570795774459839,1.7740222215652466,0.18804532289505005,6.640634059906006,-5.104031562805176,0.16062328219413757,2.74759840965271,-1.593127965927124,-3.9212021827697754,-6.987565994262695,3.9482433795928955,0.8002511262893677,1.795602798461914,2.0519909858703613,5.1574931144714355,-1.7067803144454956,2.563173532485962,-0.6685552000999451,1.8926916122436523,2.5021908283233643,0.2123124748468399,-1.3826195001602173,-2.0800185203552246,-0.034150682389736176,1.9550284147262573,-7.280393600463867,4.916097164154053,0.9550216197967529,-0.2953462600708008,-1.276780128479004,1.957990050315857,-0.17998987436294556,-6.223942756652832,1.224345088005066,5.4689531326293945,-0.5194857120513916,3.0214271545410156,-5.340136528015137,2.6685385704040527,6.2242817878723145,0.366
133,8f05f4c7eda4ee61535eabac235022df,-4.091300010681152,-4.405483245849609,-2.8708198070526123,-2.9087116718292236,-3.391300678253174,2.3414111137390137,0.516622006893158,-0.320558100938797,-1.5463095903396606,-0.6143873333930969,2.628530502319336,-2.7021918296813965,-4.070096015930176,2.504287004470825,2.0883045196533203,-4.720280647277832,-2.6326451301574707,-0.5953704714775085,1.6751989126205444,0.7629600763320923,6.213926315307617,-2.5800538063049316,3.9979753494262695,1.5316544771194458,1.4471062421798706,1.0429511070251465,-1.5097473859786987,2.492518901824951,-3.162120819091797,-4.183764934539795,-1.545815348625183,-1.2208560705184937,2.012235641479492,-0.2441824972629547,-2.097966194152832,-2.265536069869995,-4.791759014129639,-1.0542601346969604,4.155723571777344,0.7500659823417664,0.2677719295024872,-5.827054977416992,0.5806446075439453,0.16693010926246643,-0.4232320785522461,7.731296062469482,-2.1663897037506104,-0.9120015501976013,-3.4123666286468506,-3.8975391387939453,-2.8417789936065674,-1.7687880992889404,0.663695216178894,-2.1632158756256104,4.62401819229126,-4.783019542694092,-1.1226547956466675,-0.6626130938529968,-2.385014295578003,1.2007197141647339,0.22264868021011353,-4.361434459686279,-0.1296611726284027,0.49594828486442566,0.371
134,9a152b11907b11074549b3c52ae0632e,-0.2237500697374344,-3.172734260559082,-1.3634483814239502,-0.7696504592895508,-4.642812252044678,-1.6249513626098633,1.3088436126708984,-2.588834285736084,3.0318944454193115,0.06110811233520508,4.089118480682373,-0.5580860376358032,0.5026093125343323,-0.14206723868846893,-2.8093361854553223,1.507474422454834,1.7661688327789307,1.6031100749969482,0.8661017417907715,3.819931745529175,2.102454900741577,-0.9705184698104858,0.8110408186912537,3.3623321056365967,-0.9461411237716675,0.3192670941352844,-2.0322248935699463,3.491608142852783,-4.047751426696777,-2.4625041484832764,-1.5295339822769165,-1.9608107805252075,-1.6508429050445557,1.3440444469451904,2.1633694171905518,-1.6044464111328125,2.6877853870391846,2.6459734439849854,3.1660616397857666,-0.06493497639894485,0.623888373374939,-2.335899591445923,1.865842580795288,3.2457687854766846,2.068784713745117,-0.3663957417011261,-2.9562745094299316,-3.0046565532684326,3.438483715057373,-2.647829532623291,-2.239895820617676,-1.7264245748519897,-1.864630937576294,-2.5810964107513428,3.4344613552093506,0.6140963435173035,1.893287181854248,2.989041805267334,3.8471555709838867,0.09973861277103424,2.0703773498535156,-2.765996217727661,1.6261910200119019,-3.0071942806243896,0.32
135,9a806af16e5a102786d01a5629641c74,1.5618563890457153,1.7914825677871704,-3.3344359397888184,-6.727088451385498,-2.852012872695923,-4.356308937072754,1.135589599609375,0.8107946515083313,0.9936083555221558,-0.6705513596534729,-2.943632125854492,6.052806377410889,0.06259480118751526,-0.6888221502304077,-1.5382896661758423,5.778841018676758,-1.0421347618103027,0.12423340976238251,-2.273102045059204,-2.2718987464904785,0.9387789964675903,-3.665640354156494,2.4773483276367188,-0.9747104048728943,1.4451501369476318,-0.8063251972198486,-3.4367105960845947,6.164183139801025,-2.421457052230835,-1.8203526735305786,0.2838204503059387,-4.019542217254639,1.9739420413970947,-1.7289974689483643,-5.121273517608643,-1.8469963073730469,-1.9761505126953125,-5.7722859382629395,1.4899581670761108,-2.454392194747925,-0.12120617926120758,-0.7701267600059509,2.4758412837982178,2.193875789642334,4.581076622009277,2.767524480819702,-6.399577617645264,-3.1478052139282227,-1.5818841457366943,-1.1868858337402344,-4.472929954528809,-0.8183355331420898,-1.464296817779541,-6.179864883422852,-0.3372320830821991,-8.134222030639648,1.6766507625579834,3.44698429107666,1.008518934249878,-2.7826766967773438,-2.2485404014587402,-2.574312686920166,2.79726243019104,-2.1365723609924316,0.337
136,9a858d1ad259d78a9f0a810e67f4b065,0.33934837579727173,2.649365186691284,-1.3465187549591064,0.8722978234291077,-2.6723573207855225,1.9832539558410645,2.0753917694091797,6.573479652404785,-0.809722900390625,-2.2311859130859375,3.7929725646972656,1.0779019594192505,0.6113146543502808,5.273135185241699,-3.151653289794922,3.3302993774414062,2.5075032711029053,1.3567496538162231,-2.890671491622925,1.3738478422164917,1.3254075050354004,0.4690141975879669,5.904904365539551,0.09371926635503769,1.2573857307434082,-0.2730486989021301,-0.34478551149368286,5.631755828857422,-1.7239538431167603,1.0517657995224,-0.23435446619987488,-2.503377914428711,-0.5262764692306519,-7.346277236938477,-1.9356151819229126,-3.867802858352661,3.681436777114868,-1.4256651401519775,1.0710607767105103,-1.296095848083496,-0.22609026730060577,-0.2499951422214508,2.3416237831115723,-1.3929046392440796,-1.800621747970581,1.1285591125488281,2.790663003921509,-4.8990325927734375,0.7460350394248962,-6.53558349609375,4.0475335121154785,1.0156333446502686,-0.49935513734817505,-2.222374439239502,0.2906988561153412,-0.4464075565338135,-5.34266996383667,5.2051262855529785,5.651272773742676,-2.507122755050659,1.437672734260559,-3.640510320663452,-1.535356044769287,4.50775146484375,0.38
137,9af8945bd83ba89dfb115c90506f20e3,-2.3953146934509277,2.63535213470459,-0.6062108278274536,-3.3190224170684814,0.2549411356449127,2.9899797439575195,-0.22407135367393494,-0.5753816366195679,-3.2173445224761963,0.4219260811805725,6.995756149291992,-3.9939777851104736,-2.8263309001922607,-3.0175156593322754,4.366443634033203,-0.054691240191459656,-1.0101853609085083,-4.8319268226623535,3.174633264541626,1.8179214000701904,1.0085957050323486,0.867799699306488,2.9730308055877686,1.2100833654403687,0.6924834251403809,-1.8755943775177002,-1.766257643699646,0.10137125849723816,-3.2203001976013184,-5.652891159057617,0.14141075313091278,-2.212083101272583,-1.6433029174804688,-3.7704508304595947,-6.07081413269043,-3.8606536388397217,1.6482634544372559,-0.12055962532758713,1.555616855621338,-3.126401662826538,4.139580249786377,-0.1730877310037613,6.110950469970703,1.2605857849121094,-1.5897772312164307,-0.3455090820789337,-1.435783863067627,-0.03420630842447281,-2.7150285243988037,-6.295272350311279,2.5316991806030273,0.4478975534439087,-1.6232478618621826,1.7662546634674072,-0.354768306016922,2.4046337604522705,4.994941711425781,5.5189666748046875,1.1497950553894043,-1.013596534729004,-0.38894519209861755,0.6827327609062195,3.734424114227295,-1.3729143142700195,0.372
138,9c4a3879c71df693af0f25977186b501,-5.254446029663086,-6.067491054534912,1.5861523151397705,-2.2249443531036377,-1.407999873161316,1.7935349941253662,3.886396646499634,-0.5371979475021362,0.4614569842815399,-0.14079022407531738,1.2001837491989136,0.2933652102947235,-1.0334820747375488,-0.6615526080131531,2.543205976486206,2.5561742782592773,2.4419455528259277,0.8297140598297119,-1.9243063926696777,1.068603754043579,-0.7986220121383667,2.3506691455841064,3.9414803981781006,4.614152908325195,-1.31413733959198,-0.6729527711868286,-2.520522356033325,-1.7578436136245728,-2.337083101272583,-3.2665116786956787,-3.096993923187256,0.8723374009132385,-0.3705601692199707,1.392518162727356,-1.334750771522522,-3.9715652465820312,1.7972785234451294,-5.654324054718018,2.7774972915649414,0.35062718391418457,1.5683600902557373,-5.8219804763793945,0.07346414029598236,2.047781229019165,0.022795191034674644,-1.9533828496932983,-3.011425256729126,1.592848777770996,0.6739548444747925,0.6281570196151733,0.6264643669128418,1.8716973066329956,-1.6411635875701904,-3.3609771728515625,0.7045732736587524,-0.23564442992210388,-4.639038562774658,1.0005556344985962,2.0595412254333496,1.1649813652038574,6.5143842697143555,-0.4292704164981842,1.6542620658874512,4.855575084686279,0.494
139,10c19d45fed88e6984c322bbb3fe1ad,4.416530132293701,-4.997675895690918,-2.8698923587799072,-1.2867164611816406,2.142087936401367,-5.709054946899414,4.431425094604492,-3.6381049156188965,-3.3451719284057617,-0.8948290944099426,2.048989772796631,-2.2480080127716064,-4.059341907501221,-0.8226596713066101,8.601947784423828,-1.9313924312591553,-6.628503322601318,-1.2956937551498413,4.242002487182617,-5.776578903198242,-1.9290823936462402,-2.497528076171875,-3.26300311088562,5.917835235595703,2.8955817222595215,-1.0253262519836426,-1.3045976161956787,1.5820717811584473,-0.22179089486598969,-3.846085786819458,-2.379580497741699,-6.658473968505859,-2.6753551959991455,-2.6239988803863525,-5.499690055847168,3.870114803314209,5.245350360870361,-7.583735942840576,8.884201049804688,3.7683751583099365,1.190935730934143,-0.5958284139633179,-1.161263346672058,1.8783435821533203,0.7768198847770691,-0.02304092049598694,3.952293872833252,-2.0522539615631104,-1.179465413093567,-5.69519567489624,-4.276378631591797,-0.06171106547117233,1.1787939071655273,-4.23615026473999,-4.091803073883057,-2.880263566970825,-1.962106704711914,5.765499114990234,-1.6361273527145386,-5.935142517089844,1.1325162649154663,-6.530782222747803,2.695773124694824,5.319400310516357,0.399
140,11d3ec621322ca723c35e65001c8c258,-4.385885715484619,-4.279526710510254,-2.16914439201355,-2.3291213512420654,0.11337098479270935,2.337254047393799,0.5612247586250305,1.2791846990585327,-4.0979323387146,-1.0819909572601318,0.26382219791412354,-3.2457220554351807,2.421658992767334,3.111689329147339,-1.8964965343475342,-1.558768391609192,1.8107388019561768,-0.610619068145752,1.2293506860733032,2.366633176803589,0.3049009442329407,-3.8374826908111572,3.469921827316284,4.07735538482666,-1.6205745935440063,-1.4575763940811157,0.10000571608543396,2.6715950965881348,-2.058027982711792,2.7149341106414795,1.8291115760803223,-0.5451286435127258,1.6131092309951782,-1.5199490785598755,-2.915342330932617,-3.7434895038604736,-0.6921766400337219,-3.1122848987579346,3.097832202911377,-0.4284701943397522,1.0144773721694946,-1.4200469255447388,1.6412668228149414,0.4035913944244385,3.6507720947265625,-1.6583728790283203,2.2574968338012695,-1.9643990993499756,3.368995428085327,1.5631988048553467,-0.9660710096359253,-1.768892765045166,-3.0549421310424805,-1.900759220123291,-0.27816513180732727,-0.6627621650695801,-6.04293155670166,5.306987285614014,6.295999050140381,-2.88092303276062,-1.0212492942810059,-0.64035564661026,-1.3811436891555786,0.45353832840919495,0.349
141,12a11a800f6869d99ea5c205086e2a63,-3.0707404613494873,-1.1381311416625977,-0.3633148670196533,-2.043879270553589,-0.1430443823337555,2.9027044773101807,2.0171351432800293,1.263612985610962,-1.4672893285751343,-1.788682460784912,1.086431860923767,-4.751585483551025,-4.3552632331848145,1.0683634281158447,1.4124648571014404,-0.9449039101600647,0.8374216556549072,0.13137339055538177,3.705965518951416,-0.9305024743080139,2.9914655685424805,0.1126219630241394,2.275768995285034,1.6106960773468018,-5.074399948120117,0.10211284458637238,-3.228070020675659,2.1652002334594727,0.34914544224739075,-1.57428777217865,0.4631410837173462,-1.2063146829605103,-4.338253021240234,2.6810240745544434,1.0922292470932007,-1.757381796836853,3.16542911529541,-3.259557008743286,3.058687925338745,-3.4754767417907715,-0.8403498530387878,-4.627780914306641,0.6061517000198364,2.4434256553649902,0.4331815540790558,-0.6457779407501221,2.9427640438079834,-6.419829368591309,3.3700404167175293,-0.9526534080505371,-0.9384732246398926,-0.1968790888786316,-4.418779373168945,1.7967233657836914,0.20009845495224,-1.7065300941467285,-2.872802257537842,2.2447826862335205,4.113222122192383,-1.0599007606506348,3.6331217288970947,-0.5577360391616821,-2.7202296257019043,1.6289230585098267,0.441
142,12cd99c20b1a5a932e877e82c90c24d,-3.296839714050293,-4.935887336730957,-1.2648972272872925,-1.5124320983886719,-0.15558545291423798,2.6443307399749756,0.5191720724105835,4.842562198638916,-5.305959224700928,0.7308630347251892,2.3395044803619385,-4.22377347946167,1.0923678874969482,2.73079776763916,-2.3513503074645996,-3.6759402751922607,1.8069754838943481,-3.5943944454193115,-1.1728492975234985,3.5365543365478516,2.0823569297790527,-2.693998336791992,2.060915470123291,3.9131786823272705,-1.4629499912261963,-2.56414532661438,-1.2250170707702637,1.0132395029067993,-0.7526280283927917,2.780982732772827,1.8961467742919922,-1.1805340051651,1.6978572607040405,0.07616084814071655,-3.0301015377044678,-3.5245413780212402,-1.086192011833191,-2.3295977115631104,2.164785623550415,-0.2959904372692108,0.8008761405944824,-0.859807014465332,2.018995761871338,3.163804292678833,3.5426948070526123,-2.429255485534668,2.089805841445923,-1.8935596942901611,3.5622923374176025,2.007829427719116,0.24271732568740845,0.6258944869041443,-2.0742428302764893,-1.7770048379898071,1.4514892101287842,-0.09266296029090881,-6.980990886688232,2.4425172805786133,6.496026992797852,-3.3716390132904053,-0.7439878582954407,-1.07560396194458,0.8178691267967224,1.074509859085083,0.429
143,15bdc3b07627ea2f6dca8796028a1679,2.6952860355377197,-2.0034868717193604,-1.2819877862930298,-3.612316608428955,-5.596928596496582,1.3536436557769775,4.664461135864258,-5.115995407104492,-4.504090309143066,1.6967930793762207,-1.6901452541351318,4.454235553741455,-1.3821415901184082,5.582625389099121,0.8155354261398315,-2.928439140319824,-0.28629475831985474,-3.1868743896484375,-0.10796935856342316,6.915355205535889,5.904055118560791,0.12936413288116455,-0.3288448750972748,1.1684327125549316,-0.905274510383606,3.8708174228668213,-5.448491096496582,-0.9627642631530762,2.0079143047332764,-1.9924591779708862,0.5810830593109131,1.1040682792663574,-4.467076301574707,-3.3885717391967773,-3.469787359237671,-5.075953483581543,0.9218126535415649,2.2825958728790283,-1.4880421161651611,-5.940042018890381,-2.8760299682617188,-0.5561127662658691,1.4508365392684937,-1.4986987113952637,-4.9617695808410645,-3.712177276611328,0.8394744992256165,-0.4187871217727661,-1.655121922492981,-6.396326065063477,-5.641284942626953,-4.828972339630127,1.0399972200393677,-6.221142768859863,0.7361305356025696,0.2775346040725708,0.7648946046829224,3.0210793018341064,1.4309073686599731,-3.3199191093444824,7.170623302459717,-0.8976510763168335,3.1058290004730225,-2.5482165813446045,0.456
144,15c785a7505992c3a9be8fd09fb14f4f,-1.4826077222824097,-1.1146974563598633,-3.828903913497925,-7.823558807373047,-3.314314365386963,1.7066370248794556,1.853843331336975,1.5057154893875122,0.11753744632005692,1.649872899055481,0.9516198039054871,1.3861000537872314,-0.36874520778656006,-0.11657735705375671,-4.366532325744629,3.008582592010498,-0.6630386114120483,1.3138220310211182,-1.6778249740600586,2.674622058868408,-4.4517903327941895,-1.8211495876312256,2.8232076168060303,0.8573819398880005,-5.225399017333984,-1.1691653728485107,-1.5842008590698242,-0.9848130941390991,-2.0971531867980957,-1.1356525421142578,0.6236233115196228,-0.06442274153232574,-1.6212468147277832,-0.2514987587928772,0.7647679448127747,0.6413372755050659,5.426809787750244,-2.8757450580596924,1.0077155828475952,-3.1775612831115723,1.4701331853866577,-1.1949236392974854,1.1267117261886597,3.0919253826141357,0.9950829148292542,0.524225115776062,1.4030940532684326,-0.6601058840751648,-1.0403964519500732,-0.3495316803455353,-2.0627634525299072,2.6178057193756104,-2.9071452617645264,-2.5964794158935547,-0.20991504192352295,0.7729917168617249,0.043214231729507446,4.978043556213379,1.6801669597625732,-3.599172592163086,1.3992228507995605,-1.2717325687408447,3.109206438064575,1.5666234493255615,0.345
145,15fcfe91d44c0e15e5c9256f048d92d2,0.7723324298858643,-0.9844239354133606,-0.6740162372589111,-1.4460088014602661,-0.19298440217971802,3.9991133213043213,2.4568798542022705,-1.0513906478881836,-0.041077908128499985,-1.0201705694198608,-0.03272441029548645,0.9102071523666382,-0.10442820191383362,-0.5569096207618713,-1.672277808189392,0.7006893157958984,3.2922089099884033,0.3808266222476959,1.6737042665481567,3.217106580734253,-4.668662071228027,0.005108751356601715,2.1210577487945557,2.7785544395446777,-1.5321787595748901,2.7217915058135986,-4.856380462646484,2.092130422592163,-6.2060465812683105,-1.1306806802749634,-0.35102301836013794,-3.819068193435669,-1.1451141834259033,-3.6822662353515625,-2.153766632080078,1.3336138725280762,1.4297171831130981,-0.4776553213596344,1.3520457744598389,-1.9836803674697876,0.5089170932769775,0.9373787045478821,0.8962875008583069,-2.3595948219299316,-0.031041109934449196,-2.5009851455688477,-0.9383024573326111,-3.24055814743042,0.49903202056884766,-0.2271607518196106,-1.2662016153335571,3.76290225982666,-2.581437349319458,-5.072450160980225,0.889442503452301,0.03335123881697655,-2.3916051387786865,5.288727760314941,5.549764156341553,6.166388988494873,1.881343960762024,-0.9671260714530945,4.119977951049805,1.7836028337478638,0.331
146,16af2ec5b985f475d5e91f1b79ff5afc,4.079343795776367,-7.367798805236816,-0.9696447849273682,-0.6719577312469482,0.015497662127017975,4.921874046325684,1.0552082061767578,3.594984531402588,-4.011113166809082,7.507190227508545,2.100071430206299,2.2292208671569824,-1.062610149383545,-0.05056785047054291,-3.647292375564575,1.6187740564346313,1.5546106100082397,0.42265403270721436,2.652096748352051,0.5628333687782288,-2.47762393951416,0.19804412126541138,5.837895393371582,-3.224560022354126,-1.21334969997406,1.0188173055648804,-2.9514029026031494,3.7461233139038086,-0.3293255567550659,-0.18392671644687653,-3.6328818798065186,0.6009765863418579,2.039977788925171,-3.4388158321380615,-2.520164966583252,-3.0906991958618164,0.6234904527664185,-3.692178726196289,3.9135634899139404,-1.8133187294006348,2.562927722930908,-3.6699745655059814,2.5770230293273926,1.3489211797714233,-0.023532692342996597,2.0127415657043457,2.824784517288208,-2.804563522338867,6.770748138427734,-2.134681224822998,1.2784032821655273,1.8461017608642578,2.012681245803833,-4.215987205505371,0.10986582934856415,6.522797584533691,3.4235341548919678,4.811233043670654,5.60955286026001,1.8427890539169312,-0.6916360855102539,-5.161937236785889,0.8923593163490295,-1.5727328062057495,0.336
147,16d214c9243bc61d25ca48e6a6faa909,-0.8913629055023193,-0.9296734929084778,-2.056753396987915,-1.0784993171691895,0.23840665817260742,0.2680734395980835,0.6146966218948364,-0.5397971868515015,-1.7480084896087646,2.2313075065612793,1.2723050117492676,-0.3982172906398773,-1.1908715963363647,2.1957170963287354,3.2748472690582275,4.2219767570495605,-2.8006887435913086,-1.3222459554672241,1.6057580709457397,-3.019200086593628,1.9006544351577759,-1.4201960563659668,1.7227842807769775,1.4407556056976318,-0.5388550758361816,0.09230329841375351,1.5229572057724,3.7824277877807617,0.4941551089286804,-2.3440439701080322,-2.365194320678711,-4.920854568481445,-4.129218578338623,-2.4174351692199707,-4.281887531280518,-0.5885433554649353,1.1934486627578735,-1.2964439392089844,1.421180248260498,-2.3824164867401123,0.6587944030761719,-1.1228039264678955,0.9342156052589417,1.420270323753357,1.4654064178466797,1.1215225458145142,0.5800225734710693,-1.1711633205413818,-3.6982781887054443,-2.9317922592163086,-8.905013084411621,0.8989405632019043,-1.0693819522857666,-1.4809296131134033,1.3601397275924683,0.48789459466934204,-2.247610092163086,1.7844178676605225,-0.7577483057975769,-3.592484712600708,-1.4706758260726929,-3.7929341793060303,1.1058053970336914,1.4970825910568237,0.32
148,17b74ace5d2791eeab7ec554b18515bb,-2.3899834156036377,-3.617729902267456,0.5262563228607178,-2.103879928588867,1.7440752983093262,1.0391775369644165,3.542020797729492,1.7403477430343628,1.100356936454773,-1.7745496034622192,-0.3771987855434418,0.44926953315734863,-3.3865461349487305,3.4940316677093506,1.5635111331939697,6.897587776184082,0.2616311311721802,0.23028305172920227,0.7828028798103333,-3.306713342666626,-1.1869800090789795,-0.11748240888118744,6.330662727355957,-0.6833423376083374,-2.808312177658081,-0.15263718366622925,-5.677087306976318,0.23885232210159302,4.009320259094238,0.11304578185081482,-3.6732401847839355,-6.323332786560059,-4.7011895179748535,0.9105172157287598,-5.949229717254639,-2.213819980621338,2.0907716751098633,-3.5351040363311768,2.1718592643737793,-2.451246738433838,2.9718854427337646,-0.4143030345439911,0.9995140433311462,2.6045525074005127,2.52115535736084,2.1505589485168457,3.284808397293091,-0.7696306109428406,2.1723952293395996,-0.0063503459095954895,-4.682464122772217,0.8762855529785156,-1.6224552392959595,2.1968159675598145,3.0428409576416016,0.6867502331733704,0.8584001064300537,4.087365627288818,-0.39598348736763,-2.050574779510498,2.704456090927124,-1.4690864086151123,-1.6987674236297607,2.8173630237579346,0.334
149,18d1daf9f7a16d47d3a5e3d474de9eab,3.775883197784424,-3.2768666744232178,-2.769253969192505,-3.6646811962127686,-5.033438205718994,4.210720539093018,4.999462604522705,2.4665653705596924,0.4294916093349457,12.415336608886719,3.874241828918457,-1.1983970403671265,3.911456346511841,3.463984966278076,-4.8548688888549805,0.74034184217453,2.9721806049346924,1.1967750787734985,2.272693157196045,-0.9155023097991943,1.7883894443511963,1.2878801822662354,3.8695952892303467,1.0369478464126587,4.0182342529296875,6.0175275802612305,-4.103168964385986,7.927082061767578,1.5982779264450073,-2.0827999114990234,-3.2343132495880127,1.5867620706558228,2.5421676635742188,-3.9071006774902344,-2.9591071605682373,0.8278449177742004,4.379961967468262,-2.6031174659729004,0.00871308147907257,-1.0147067308425903,3.3711161613464355,-1.6133477687835693,-2.5509514808654785,2.9520487785339355,0.4865015745162964,7.4733686447143555,1.021012783050537,-5.445344924926758,3.949274778366089,-3.141218423843384,2.4597411155700684,5.118063926696777,2.7680504322052,-4.470493793487549,0.16018208861351013,-0.11864857375621796,4.746478080749512,3.5933432579040527,3.3755481243133545,4.337343692779541,-5.458868026733398,-0.7217661142349243,-5.249894142150879,-1.6906051635742188,0.431
150,19f52dd4592c3fb5531e940de4b7770d,0.6048210263252258,-4.64069938659668,0.6927375793457031,-3.8084542751312256,-5.2177252769470215,-0.5082564353942871,0.9997115731239319,-2.5245397090911865,-1.9926717281341553,2.893903970718384,-0.8886196613311768,-1.255059003829956,0.3870784640312195,-1.8361542224884033,3.396306037902832,2.272955894470215,-1.0732009410858154,1.9443117380142212,1.0817084312438965,3.9732563495635986,1.720022439956665,-1.1539016962051392,-2.662417411804199,2.3288419246673584,0.22770248353481293,0.9048933982849121,-2.6263515949249268,-4.484395980834961,-0.41072970628738403,-2.9447145462036133,0.389239102602005,0.015602894127368927,-2.0775985717773438,-1.1428205966949463,2.9123055934906006,-3.447701930999756,2.7844533920288086,-0.7174438238143921,2.9774246215820312,-0.09878766536712646,1.5331629514694214,-0.5567339658737183,5.559088230133057,2.5355968475341797,5.487309455871582,1.2217142581939697,-2.1273717880249023,-5.418920516967773,-3.111062526702881,-5.206521511077881,-2.1854782104492188,0.33600786328315735,1.0121314525604248,-1.8010869026184082,3.473984956741333,1.2193713188171387,-2.8884949684143066,2.8348143100738525,3.492638349533081,1.4117382764816284,-0.36119332909584045,-2.6595325469970703,1.6366533041000366,-0.32769861817359924,0.33
151,20a967d68b6d291512da0dbf3c68e847,-2.8987226486206055,-2.494448661804199,-4.285023212432861,-3.0961802005767822,-0.44984006881713867,0.8741962313652039,-1.3798657655715942,1.8054125308990479,-1.0262913703918457,-1.521165132522583,1.453773856163025,-1.5160324573516846,-2.9917807579040527,1.2963945865631104,-1.7365808486938477,-1.3844701051712036,0.9421905279159546,-2.2875993251800537,-1.785955548286438,0.3274911940097809,1.1878048181533813,-3.969134569168091,2.0860655307769775,1.0546587705612183,-4.060495376586914,4.544159889221191,0.7521828413009644,-0.965366780757904,-5.448636054992676,-0.21093907952308655,0.14597253501415253,-3.798917531967163,-2.296204090118408,-1.935210943222046,-4.8477864265441895,1.041421890258789,-0.8856252431869507,-2.7036690711975098,-0.21897941827774048,0.11782565712928772,1.8665364980697632,0.5957107543945312,2.8566765785217285,0.16571809351444244,0.2616980969905853,1.2182756662368774,0.5588648319244385,-0.8694517612457275,0.22679056227207184,-2.551828622817993,-1.9778375625610352,1.7107806205749512,-4.175726413726807,1.5624303817749023,2.4526448249816895,0.6617554426193237,-0.29365068674087524,0.9783077239990234,3.564337968826294,-1.9385130405426025,1.5929468870162964,-3.6854822635650635,-1.4437215328216553,0.8182724118232727,0.294
